student_id,name,age,gender,batch,domain,attendance_pct,assignment_score,project_score,quiz_score,mock_interview_score,communication_score,hackathons_participated,github_commits,certifications,internship_during_course,backlogs,placement_status,salary_lpa,company_tier
STU04625,Nikhil Chauhan,27,Male,2023,QA,55.2,48.8,47.0,33.3,3.6,3.8,0,37,0,0,0,No Job,0.0,Not Placed
STU04626,Rohan Kaur,24,Male,2023,QA,52.6,42.6,26.9,43.0,4.0,3.9,5,138,0,0,0,No Job,0.0,Not Placed
STU04627,Amar Mehta,25,Female,2024,DevOps,86.0,67.2,71.3,71.8,6.9,5.4,0,126,4,0,1,Job,7.22,Tier 2
STU04628,Karishma Dutta,24,Female,2024,Figma Designer,76.7,85.5,74.9,81.2,7.4,7.4,4,180,3,1,0,Job,5.53,Tier 2
STU04629,Tarun Garg,25,Male,2024,DevOps,49.8,53.1,36.2,29.9,2.3,3.5,3,90,2,0,2,No Job,0.0,Not Placed
STU04630,Bhavna Khanna,21,Female,2024,Figma Designer,75.8,64.6,56.6,56.7,5.4,5.2,4,153,1,0,3,Job,5.33,Tier 3
STU04631,Manisha Chawla,22,Female,2022,DevOps,74.4,69.6,74.6,69.6,4.9,5.4,1,155,1,1,0,Internship,1.57,Tier 2
STU04632,Vanshika Malhotra,27,Male,2024,DevOps,61.5,53.2,41.2,42.1,2.7,3.1,0,53,3,0,0,No Job,0.0,Not Placed
STU04633,Ankit Kapoor,21,Female,2023,MERN,76.5,66.2,60.6,76.2,5.7,5.4,0,114,4,1,0,Internship,1.91,Tier 3
STU04634,Varun Dixit,20,Male,2022,DevOps,68.7,72.2,53.1,54.5,5.8,5.4,0,110,0,0,0,No Job,0.0,Not Placed
STU04635,Naman Desai,25,Female,2022,Data Science,81.2,65.0,70.4,65.7,7.2,5.4,0,113,1,0,0,Job,8.81,Tier 1
STU04636,Ruchi Arora,24,Male,2022,QA,40.0,20.0,20.0,15.0,1.0,3.2,4,7,1,0,1,No Job,0.0,Not Placed
STU04637,Dev Gandhi,21,Male,2024,Cybersecurity,77.7,58.7,52.5,54.8,4.3,5.4,0,127,2,0,2,Job,6.89,Tier 2
STU04638,Tanvi Roy,24,Female,2023,Figma Designer,72.1,60.8,62.8,55.8,7.3,5.4,2,174,1,1,2,Job,5.6,Tier 2
STU04639,Jyoti Singh,25,Female,2024,Data Science,80.7,69.1,70.5,54.8,5.6,6.4,1,132,0,0,0,Job,8.36,Tier 1
STU04640,Aditya Trivedi,24,Male,2023,MERN,76.0,72.2,71.0,70.0,4.7,6.0,0,98,0,1,0,No Job,0.0,Not Placed
STU04641,Nikita Chauhan,19,Female,2023,QA,40.9,36.4,20.8,43.6,5.1,4.6,0,0,1,0,3,No Job,0.0,Not Placed
STU04642,Manisha Jain,19,Female,2022,MERN,80.6,82.6,75.0,72.7,6.6,5.4,4,207,2,1,0,Job,7.49,Tier 2
STU04643,Prateek Iyer,27,Male,2023,DevOps,59.8,53.0,63.3,61.6,5.5,7.3,3,123,2,1,0,Internship,2.25,Tier 2
STU04644,Vaibhav Desai,24,Male,2023,QA,68.2,59.8,51.2,52.5,4.4,5.0,1,103,2,0,0,Job,4.61,Tier 3
STU04645,Riya Bhatt,20,Male,2022,DevOps,66.7,55.4,37.5,51.3,4.2,6.0,0,79,2,0,0,Job,6.43,Tier 2
STU04646,Prateek Dubey,19,Male,2024,Data Science,75.0,76.7,91.7,73.6,7.0,6.0,0,144,1,1,0,Job,8.95,Tier 1
STU04647,Sourabh Batra,20,Female,2023,Figma Designer,73.3,65.6,68.9,67.9,6.2,5.9,2,132,2,0,0,Job,5.78,Tier 2
STU04648,Rahul Agarwal,26,Female,2022,Data Science,63.7,66.3,43.7,58.9,5.6,5.0,2,117,0,0,1,Internship,1.99,Tier 2
STU04649,Simran Nair,23,Female,2024,Figma Designer,55.5,39.3,28.9,33.3,2.4,4.7,4,66,0,1,0,No Job,0.0,Not Placed
STU04650,Parth Patel,25,Female,2022,Data Science,47.2,49.7,56.2,53.4,6.1,6.3,0,101,1,0,0,No Job,0.0,Not Placed
STU04651,Sakshi Dutta,25,Male,2023,Cybersecurity,49.0,44.6,38.5,49.5,3.8,4.4,2,61,1,0,0,No Job,0.0,Not Placed
STU04652,Rohit Tiwari,20,Male,2023,Data Science,42.8,30.4,20.0,33.6,3.2,3.0,1,16,0,0,1,No Job,0.0,Not Placed
STU04653,Abhinav Shukla,22,Female,2022,Cybersecurity,60.4,53.1,38.5,52.8,6.0,5.5,0,61,3,0,0,No Job,0.0,Not Placed
STU04654,Lakshmi Goyal,20,Female,2023,Data Science,44.3,23.3,20.0,17.3,2.6,1.5,0,19,1,0,2,No Job,0.0,Not Placed
STU04655,Manisha Kumar,25,Male,2023,QA,54.7,45.0,34.9,36.0,4.7,4.2,1,73,1,1,0,No Job,0.0,Not Placed
STU04656,Tarun Kaur,23,Male,2023,DevOps,63.7,47.4,48.0,43.0,4.8,3.0,1,30,0,0,1,No Job,0.0,Not Placed
STU04657,Tushar Dubey,19,Female,2022,Data Science,40.0,22.4,20.0,23.3,3.0,4.6,0,37,1,0,0,No Job,0.0,Not Placed
STU04658,Nikhil Patel,20,Male,2022,Cybersecurity,87.1,76.7,74.8,75.8,6.3,7.0,1,175,3,1,0,No Job,0.0,Not Placed
STU04659,Jyoti Ghosh,24,Male,2022,DevOps,60.2,46.9,39.5,35.2,4.4,5.6,1,86,0,0,0,No Job,0.0,Not Placed
STU04660,Nitin Rao,22,Female,2024,Data Science,40.2,20.0,20.0,15.8,1.5,2.2,1,0,0,0,1,No Job,0.0,Not Placed
STU04661,Komal Tiwari,25,Other,2022,Data Science,77.0,68.2,63.1,61.6,6.1,4.8,1,113,3,0,0,No Job,0.0,Not Placed
STU04662,Krishna Goyal,20,Female,2023,MERN,93.1,84.1,97.0,75.1,7.3,7.8,2,151,3,0,0,No Job,0.0,Not Placed
STU04663,Renu Rastogi,20,Female,2024,Data Science,63.3,54.9,61.7,57.6,5.5,7.6,0,101,2,0,0,Job,6.73,Tier 2
STU04664,Pooja Arora,24,Male,2024,Data Science,75.3,64.0,57.7,56.9,7.0,6.4,3,142,2,0,0,Job,7.99,Tier 2
STU04665,Deepika Khanna,26,Female,2024,MERN,64.2,70.8,61.2,59.3,5.7,6.9,5,171,0,1,1,No Job,0.0,Not Placed
STU04666,Pranav Singh,19,Male,2024,Cybersecurity,76.3,77.0,61.0,70.9,5.4,5.9,0,139,2,0,1,Internship,2.45,Tier 3
STU04667,Harsha Srivastava,23,Other,2023,DevOps,63.8,45.5,25.9,41.2,4.5,4.4,2,97,2,1,2,No Job,0.0,Not Placed
STU04668,Divya Patel,19,Male,2023,Data Science,51.1,37.7,30.0,47.4,6.1,6.0,0,20,0,0,2,No Job,0.0,Not Placed
STU04669,Prateek Garg,24,Female,2022,Figma Designer,57.9,38.2,34.9,29.8,2.7,4.1,1,44,2,0,1,No Job,0.0,Not Placed
STU04670,Dev Agarwal,25,Female,2022,Figma Designer,57.6,54.9,43.3,33.3,6.7,6.2,0,82,2,0,0,Job,5.25,Tier 3
STU04671,Mira Bansal,24,Male,2023,MERN,67.0,62.9,68.6,64.9,6.2,5.7,0,78,1,1,3,Job,6.09,Tier 2
STU04672,Shreya Iyer,27,Female,2022,Data Science,63.3,62.0,68.5,63.2,5.8,5.6,1,141,1,0,1,Internship,1.1,Tier 2
STU04673,Anil Singh,21,Male,2024,Figma Designer,60.8,53.0,40.7,53.9,4.2,4.6,1,96,1,0,1,No Job,0.0,Not Placed
STU04674,Sara Kapoor,26,Male,2022,DevOps,69.0,49.1,46.2,51.1,4.4,5.4,1,58,0,0,0,No Job,0.0,Not Placed
STU04675,Prachi Kapoor,21,Male,2022,MERN,55.6,45.3,53.1,57.4,3.2,4.6,3,107,0,0,0,Job,5.74,Tier 2
STU04676,Farhan Trivedi,25,Female,2023,DevOps,62.4,39.3,40.5,43.9,4.5,6.6,5,151,4,1,0,Job,5.77,Tier 2
STU04677,Rajan Verma,23,Female,2022,QA,44.3,21.2,23.3,27.8,3.5,3.5,0,12,1,0,1,No Job,0.0,Not Placed
STU04678,Tushar Nair,19,Male,2024,Data Science,56.9,49.6,33.3,54.1,4.6,4.8,2,108,0,1,3,No Job,0.0,Not Placed
STU04679,Lakshmi Gupta,22,Male,2024,QA,59.5,49.5,40.1,43.0,4.2,4.3,1,59,1,0,0,Internship,1.83,Tier 3
STU04680,Kavya Bansal,27,Female,2024,QA,68.0,63.1,49.9,50.8,4.3,5.7,1,75,1,1,0,Job,5.13,Tier 3
STU04681,Riya Sinha,26,Male,2023,DevOps,65.3,43.5,47.8,41.0,4.4,2.6,2,57,3,0,0,Job,5.83,Tier 2
STU04682,Riya Arora,21,Female,2024,QA,69.8,50.6,52.2,69.0,5.9,5.3,3,120,1,0,0,Job,5.57,Tier 2
STU04683,Lalit Kaur,20,Female,2022,Data Science,91.9,98.8,95.4,91.0,9.2,8.6,2,194,3,1,1,Job,10.27,Tier 1
STU04684,Sara Pillai,27,Female,2024,Cybersecurity,73.0,66.5,63.4,67.0,4.3,5.0,2,205,1,1,0,Job,7.38,Tier 2
STU04685,Rahul Desai,19,Female,2022,DevOps,55.9,50.8,46.0,46.3,4.0,5.1,0,91,0,0,1,No Job,0.0,Not Placed
STU04686,Sanjana Dubey,27,Male,2022,DevOps,63.4,52.2,43.9,50.3,5.4,5.4,2,123,1,1,0,Job,6.7,Tier 2
STU04687,Rahul Shah,25,Female,2024,MERN,55.0,57.3,55.2,51.9,3.8,4.8,5,182,3,1,0,Internship,2.4,Tier 2
STU04688,Simran Arora,20,Male,2023,MERN,65.4,55.7,52.6,50.9,5.0,5.4,4,175,0,1,0,Job,5.6,Tier 2
STU04689,Seema Rao,23,Male,2024,Data Science,75.1,55.9,48.1,44.3,5.7,5.1,1,73,2,0,0,Job,8.22,Tier 1
STU04690,Isha Sinha,20,Male,2023,MERN,57.8,50.9,50.9,39.3,4.4,3.9,3,124,2,0,0,No Job,0.0,Not Placed
STU04691,Sourabh Shukla,23,Female,2024,MERN,66.7,52.5,52.6,50.9,4.5,6.2,1,70,1,1,0,No Job,0.0,Not Placed
STU04692,Sneha Rao,25,Female,2024,Cybersecurity,75.5,62.7,69.3,64.7,4.7,6.2,0,76,2,0,2,No Job,0.0,Not Placed
STU04693,Anjali Khanna,23,Male,2023,Data Science,71.0,57.5,41.8,51.3,4.2,4.8,5,157,1,0,0,Internship,2.08,Tier 3
STU04694,Abhinav Srivastava,20,Female,2023,Cybersecurity,52.0,59.3,67.3,72.2,6.0,5.7,2,140,1,0,3,Job,7.03,Tier 2
STU04695,Varun Mishra,23,Male,2023,MERN,63.9,51.6,53.0,65.7,5.4,5.8,0,59,0,0,0,Job,5.87,Tier 2
STU04696,Tarun Arora,24,Female,2024,Data Science,50.5,34.3,20.0,19.4,2.5,1.8,1,30,1,0,1,No Job,0.0,Not Placed
STU04697,Vaibhav Shukla,23,Male,2022,MERN,59.2,48.7,31.7,48.4,4.8,4.0,2,67,1,0,1,No Job,0.0,Not Placed
STU04698,Ayush Bhatt,20,Female,2023,MERN,56.2,28.8,28.7,18.1,3.1,2.5,0,15,2,0,0,No Job,0.0,Not Placed
STU04699,Mihir Yadav,24,Female,2023,DevOps,71.2,62.9,62.1,53.6,5.2,6.1,2,153,1,0,0,Internship,2.45,Tier 2
STU04700,Sanjana Patel,24,Male,2022,MERN,49.4,28.8,20.0,26.6,4.2,4.2,4,97,0,0,2,No Job,0.0,Not Placed
STU04701,Avni Singh,20,Female,2022,Figma Designer,54.3,42.0,31.3,48.5,2.5,4.4,0,0,0,1,0,No Job,0.0,Not Placed
STU04702,Avni Malhotra,22,Male,2023,Figma Designer,49.9,43.8,50.4,35.8,2.3,5.3,1,48,1,0,0,No Job,0.0,Not Placed
STU04703,Abhinav Rastogi,25,Female,2024,DevOps,70.6,43.7,46.8,46.5,5.5,5.3,0,64,1,0,1,No Job,0.0,Not Placed
STU04704,Divya Chauhan,19,Female,2023,QA,70.2,74.1,68.4,68.2,5.8,7.6,1,164,4,0,0,Job,6.25,Tier 2
STU04705,Khushi Bansal,19,Female,2023,Data Science,73.4,75.7,65.3,59.6,6.7,6.8,3,105,1,0,0,Job,8.5,Tier 1
STU04706,Swati Agarwal,24,Male,2023,DevOps,63.0,33.8,38.0,40.5,4.1,3.4,3,94,3,0,0,No Job,0.0,Not Placed
STU04707,Mehak Bhatt,25,Female,2023,QA,64.7,53.5,42.0,50.5,5.4,4.5,0,89,2,0,1,Job,5.15,Tier 3
STU04708,Ankit Jain,23,Male,2024,Data Science,53.8,47.5,35.6,49.1,5.1,4.9,0,53,0,0,1,No Job,0.0,Not Placed
STU04709,Ankita Malhotra,26,Female,2023,Data Science,59.0,62.8,61.0,55.7,6.5,3.8,1,94,0,0,0,Job,7.87,Tier 2
STU04710,Neha Shah,22,Female,2022,Data Science,62.0,51.2,54.5,47.3,5.3,6.2,0,51,4,0,3,No Job,0.0,Not Placed
STU04711,Riya Pillai,21,Female,2022,DevOps,70.1,61.0,59.0,74.7,6.6,6.0,0,55,0,0,0,Job,6.24,Tier 2
STU04712,Akshay Roy,25,Female,2024,DevOps,58.4,41.0,27.8,29.9,3.2,2.6,2,87,1,0,3,No Job,0.0,Not Placed
STU04713,Bhavna Sinha,22,Male,2024,MERN,66.5,54.3,58.9,53.0,5.7,5.4,2,118,0,0,1,No Job,0.0,Not Placed
STU04714,Rohit Bansal,19,Female,2022,DevOps,51.1,42.6,20.0,29.3,2.1,6.2,0,59,1,0,0,No Job,0.0,Not Placed
STU04715,Mira Joshi,26,Male,2022,DevOps,49.3,40.0,27.9,39.9,3.4,4.0,1,79,4,1,0,Internship,1.88,Tier 3
STU04716,Harsha Bhatt,23,Male,2023,QA,72.3,60.3,60.8,56.8,5.7,4.0,1,76,0,1,0,Job,5.15,Tier 3
STU04717,Seema Srivastava,26,Female,2024,Data Science,63.6,39.1,20.0,34.3,3.4,2.8,0,0,3,0,1,No Job,0.0,Not Placed
STU04718,Isha Chopra,26,Female,2023,QA,50.9,23.0,20.0,15.0,2.2,1.5,0,30,0,0,1,No Job,0.0,Not Placed
STU04719,Seema Joshi,23,Male,2024,Cybersecurity,60.7,47.5,25.4,35.3,4.7,4.3,2,108,2,0,1,No Job,0.0,Not Placed
STU04720,Aryan Dutta,26,Female,2024,QA,57.7,31.2,37.1,36.2,2.4,3.3,1,78,1,0,0,No Job,0.0,Not Placed
STU04721,Rohit Yadav,25,Male,2024,Cybersecurity,50.4,46.1,42.3,27.6,4.9,5.0,1,58,2,1,2,No Job,0.0,Not Placed
STU04722,Vidya Sinha,21,Male,2023,DevOps,54.6,50.7,31.4,53.1,4.2,4.9,5,117,2,1,2,No Job,0.0,Not Placed
STU04723,Shivam Rastogi,22,Male,2023,Data Science,72.0,49.2,46.2,30.9,3.7,4.9,2,166,2,0,1,Job,7.26,Tier 2
STU04724,Seema Verma,25,Female,2024,DevOps,89.9,86.5,76.1,88.0,6.4,5.8,5,238,0,1,0,Internship,1.41,Tier 3
STU04725,Anil Srivastava,22,Female,2023,Figma Designer,53.1,45.1,42.8,66.4,3.8,4.9,1,41,2,0,0,Job,3.97,Tier 3
STU04726,Zara Khanna,24,Female,2022,DevOps,71.5,67.0,50.6,64.0,4.5,5.7,0,85,2,0,1,Job,7.31,Tier 2
STU04727,Meena Gandhi,20,Male,2022,Data Science,78.1,83.0,79.1,79.0,5.6,5.1,0,90,3,1,0,Internship,1.24,Tier 3
STU04728,Nitin Rastogi,20,Female,2023,Data Science,78.6,64.3,65.7,67.3,6.7,5.6,2,149,0,0,0,Internship,1.23,Tier 3
STU04729,Zara Ghosh,21,Male,2023,Figma Designer,59.3,43.8,36.5,34.1,3.6,3.0,0,61,1,0,1,No Job,0.0,Not Placed
STU04730,Kabir Bhatt,25,Male,2023,Data Science,76.2,64.3,52.9,69.9,4.1,5.2,1,142,0,1,0,No Job,0.0,Not Placed
STU04731,Sanjay Goyal,21,Female,2022,Data Science,66.2,66.7,77.1,59.9,6.8,6.3,2,140,2,0,0,No Job,0.0,Not Placed
STU04732,Khushi Dixit,21,Male,2023,MERN,91.3,88.7,92.5,70.7,6.3,6.1,1,164,1,0,0,Job,7.77,Tier 2
STU04733,Deepika Iyer,22,Female,2022,Figma Designer,89.2,78.7,89.0,73.2,8.1,5.6,3,205,0,1,0,Job,4.98,Tier 3
STU04734,Maya Iyer,24,Female,2023,MERN,53.9,37.4,30.0,38.3,3.0,4.4,1,42,0,0,3,No Job,0.0,Not Placed
STU04735,Amit Batra,19,Male,2023,MERN,60.3,53.3,38.2,45.5,3.7,5.9,0,98,2,0,0,Job,5.92,Tier 2
STU04736,Shreya Bhatt,24,Female,2024,Cybersecurity,61.5,51.3,37.2,48.0,3.9,5.2,5,110,2,1,2,No Job,0.0,Not Placed
STU04737,Nitin Goyal,26,Female,2024,Data Science,43.2,20.0,22.6,30.2,2.5,5.4,1,15,1,0,0,No Job,0.0,Not Placed
STU04738,Tarun Mehta,26,Male,2024,Figma Designer,79.8,74.1,63.8,63.6,4.7,6.0,1,136,2,0,1,No Job,0.0,Not Placed
STU04739,Sakshi Patel,24,Female,2024,DevOps,66.0,66.7,45.9,46.0,5.0,4.5,3,114,2,1,0,Internship,1.73,Tier 3
STU04740,Deepak Garg,24,Female,2023,DevOps,63.1,59.9,58.9,61.8,5.1,4.8,3,165,2,0,1,No Job,0.0,Not Placed
STU04741,Ruchi Reddy,21,Male,2022,QA,63.8,50.2,47.5,43.6,4.1,5.0,0,64,2,1,0,No Job,0.0,Not Placed
STU04742,Dev Kapoor,20,Male,2023,Figma Designer,86.7,80.8,96.3,86.2,7.7,8.0,3,220,2,1,0,Job,6.81,Tier 2
STU04743,Ashish Khanna,25,Other,2023,DevOps,78.4,82.3,74.2,73.4,7.3,5.9,1,172,0,1,0,Job,7.81,Tier 2
STU04744,Neha Varma,26,Female,2023,Data Science,56.1,52.5,33.5,35.7,4.3,5.6,2,87,4,0,0,No Job,0.0,Not Placed
STU04745,Sahil Garg,24,Male,2023,QA,68.5,56.7,46.9,45.3,5.2,4.1,0,76,1,1,0,No Job,0.0,Not Placed
STU04746,Sonam Joshi,23,Male,2024,MERN,71.8,59.7,66.3,65.5,6.3,4.3,2,141,0,0,0,Internship,1.0,Tier 2
STU04747,Harsh Jain,22,Female,2022,Figma Designer,81.6,82.7,66.3,82.8,5.7,6.7,0,102,3,0,0,Job,5.25,Tier 3
STU04748,Mira Sinha,19,Male,2023,Figma Designer,60.1,53.6,49.7,60.8,5.6,5.1,0,137,3,0,0,No Job,0.0,Not Placed
STU04749,Nandini Gandhi,27,Male,2024,Data Science,58.8,60.7,46.1,60.3,5.2,4.8,0,114,3,0,1,No Job,0.0,Not Placed
STU04750,Sakshi Khanna,22,Female,2024,Figma Designer,47.7,34.2,21.4,41.8,2.0,3.2,0,40,1,0,2,No Job,0.0,Not Placed
STU04751,Pankaj Reddy,20,Female,2022,MERN,91.3,88.0,90.0,94.9,5.4,7.3,5,198,1,1,0,Job,8.59,Tier 1
STU04752,Vaibhav Srivastava,22,Male,2024,Cybersecurity,50.1,56.1,46.9,49.5,4.3,4.2,0,77,2,0,3,No Job,0.0,Not Placed
STU04753,Ashu Desai,23,Male,2022,Data Science,70.5,72.8,61.2,64.8,5.3,6.2,1,157,4,0,0,Job,8.05,Tier 1
STU04754,Isha Rastogi,20,Male,2024,Figma Designer,73.8,62.4,60.1,40.7,6.5,5.9,1,85,0,0,0,Job,5.33,Tier 3
STU04755,Palak Gupta,25,Male,2023,Cybersecurity,80.7,79.3,82.8,73.5,7.1,6.0,0,152,3,1,0,Job,8.04,Tier 1
STU04756,Asha Mishra,21,Male,2023,Cybersecurity,58.5,38.6,25.3,34.0,2.5,4.3,4,91,0,0,1,No Job,0.0,Not Placed
STU04757,Rajan Shah,26,Male,2024,Figma Designer,58.1,44.0,28.2,60.0,2.6,5.9,1,30,2,0,1,No Job,0.0,Not Placed
STU04758,Uday Roy,22,Male,2022,DevOps,74.2,61.5,59.2,57.1,3.7,4.0,2,90,2,1,0,Job,7.36,Tier 2
STU04759,Sandeep Malhotra,23,Male,2022,MERN,47.1,37.4,34.5,38.1,4.0,5.4,1,80,1,0,0,No Job,0.0,Not Placed
STU04760,Priya Dixit,21,Female,2023,QA,58.3,34.9,49.3,33.8,4.1,3.8,0,64,1,1,1,No Job,0.0,Not Placed
STU04761,Renu Kumar,23,Male,2022,QA,76.1,70.0,62.0,71.3,7.2,5.8,0,86,1,1,0,Job,6.8,Tier 2
STU04762,Sanjana Dubey,27,Male,2024,Figma Designer,68.8,70.1,64.5,71.4,4.7,4.4,0,102,1,0,2,No Job,0.0,Not Placed
STU04763,Simran Goyal,20,Male,2023,Figma Designer,71.9,80.4,88.0,74.1,7.2,6.1,3,176,1,0,0,Internship,1.88,Tier 2
STU04764,Shreya Pillai,25,Male,2022,MERN,69.0,51.2,52.8,42.6,5.4,5.6,0,45,0,0,0,No Job,0.0,Not Placed
STU04765,Yogesh Goyal,26,Female,2023,DevOps,56.1,46.3,29.6,41.6,5.9,5.7,3,107,2,0,0,No Job,0.0,Not Placed
STU04766,Amit Goyal,21,Male,2023,MERN,43.9,27.2,20.0,19.8,3.6,4.7,1,61,0,0,2,No Job,0.0,Not Placed
STU04767,Tarun Goyal,22,Female,2022,Cybersecurity,59.9,74.3,83.0,64.5,5.5,4.4,2,120,0,1,0,Job,7.83,Tier 2
STU04768,Kavya Dutta,20,Male,2023,MERN,58.9,41.4,38.8,38.2,6.0,3.5,3,123,1,0,1,Job,5.29,Tier 3
STU04769,Jyoti Kapoor,27,Female,2024,QA,67.8,54.8,55.8,57.9,5.0,5.6,1,95,1,0,0,Job,5.3,Tier 3
STU04770,Meena Varma,21,Male,2023,Data Science,61.1,47.2,30.9,48.3,4.0,5.1,0,99,1,0,1,No Job,0.0,Not Placed
STU04771,Tushar Gupta,27,Male,2023,Data Science,92.1,91.3,95.7,100.0,8.5,8.9,1,228,2,1,0,No Job,0.0,Not Placed
STU04772,Ishaan Tiwari,25,Male,2023,Data Science,62.2,55.8,58.6,53.2,6.2,5.6,0,64,1,0,1,Job,8.02,Tier 1
STU04773,Amar Kumar,24,Male,2022,Data Science,55.4,36.3,36.1,38.0,5.1,3.4,3,148,3,1,1,Job,6.74,Tier 2
STU04774,Farhan Joshi,21,Male,2022,Cybersecurity,49.4,29.8,23.0,34.1,4.1,3.2,2,30,1,0,0,No Job,0.0,Not Placed
STU04775,Dev Arora,25,Male,2024,Data Science,82.6,65.3,66.1,57.0,6.4,5.8,1,133,3,0,0,Job,7.31,Tier 2
STU04776,Anil Nair,21,Female,2024,Data Science,50.1,38.9,34.2,31.0,4.5,3.1,0,39,3,1,0,No Job,0.0,Not Placed
STU04777,Mira Singh,24,Male,2022,Data Science,55.8,42.5,46.8,37.0,3.6,3.9,4,150,3,1,1,No Job,0.0,Not Placed
STU04778,Aditya Joshi,26,Male,2023,QA,49.7,31.1,20.0,32.3,4.0,3.6,0,3,0,0,0,No Job,0.0,Not Placed
STU04779,Rajan Sinha,23,Male,2024,QA,59.1,60.9,55.0,60.9,2.9,5.0,0,74,0,1,3,No Job,0.0,Not Placed
STU04780,Swati Agarwal,21,Female,2022,Data Science,65.8,61.2,66.9,71.2,5.0,5.2,5,180,2,0,2,Internship,1.11,Tier 3
STU04781,Uday Chauhan,24,Male,2022,Cybersecurity,73.8,89.9,87.5,75.7,7.3,7.3,0,138,1,0,0,Internship,1.07,Tier 3
STU04782,Lakshmi Roy,26,Male,2024,DevOps,60.4,46.3,44.8,36.0,6.3,3.4,2,86,2,1,0,Job,5.76,Tier 2
STU04783,Manish Ghosh,21,Male,2024,MERN,40.4,20.0,20.0,15.0,1.5,3.1,0,10,4,0,1,No Job,0.0,Not Placed
STU04784,Vinay Mehta,23,Female,2022,Cybersecurity,58.3,50.9,46.7,49.4,5.6,3.8,2,89,0,0,0,Internship,0.83,Tier 3
STU04785,Anushka Chawla,27,Female,2023,Data Science,76.3,66.0,72.2,73.4,6.8,6.4,3,132,2,1,1,Internship,1.21,Tier 2
STU04786,Lalit Rao,21,Male,2022,QA,67.9,69.7,54.6,58.7,5.4,6.3,1,105,2,0,0,Internship,1.87,Tier 3
STU04787,Seema Rao,20,Male,2023,Data Science,73.4,69.1,67.2,57.5,4.6,6.6,0,113,3,1,0,Job,8.33,Tier 1
STU04788,Geeta Trivedi,26,Male,2024,Figma Designer,74.1,63.8,56.9,73.6,5.7,4.7,4,139,1,0,0,No Job,0.0,Not Placed
STU04789,Surbhi Gupta,25,Male,2023,Data Science,71.4,54.9,36.5,49.7,4.7,3.8,0,77,1,0,0,No Job,0.0,Not Placed
STU04790,Anushka Srivastava,27,Female,2023,DevOps,40.0,26.9,22.0,22.6,3.4,5.4,1,23,3,0,0,No Job,0.0,Not Placed
STU04791,Kabir Kumar,22,Male,2023,Figma Designer,53.8,34.3,44.8,32.5,5.3,4.9,2,88,4,0,3,No Job,0.0,Not Placed
STU04792,Vinay Mishra,21,Male,2022,Data Science,51.3,44.6,38.7,58.3,5.3,4.4,2,101,1,1,1,No Job,0.0,Not Placed
STU04793,Dev Rastogi,23,Female,2022,DevOps,69.3,66.9,64.6,69.2,5.6,6.9,1,118,0,0,0,Job,8.0,Tier 1
STU04794,Sakshi Iyer,19,Male,2024,MERN,66.6,68.4,66.8,52.8,5.9,5.0,3,163,2,0,0,No Job,0.0,Not Placed
STU04795,Kajal Mehta,23,Male,2023,DevOps,61.3,33.4,20.0,19.0,4.0,5.5,3,32,1,0,3,No Job,0.0,Not Placed
STU04796,Anil Shah,21,Male,2022,MERN,66.3,62.6,71.9,67.3,4.8,5.3,3,132,3,1,0,No Job,0.0,Not Placed
STU04797,Pooja Chopra,19,Male,2023,Data Science,78.0,88.8,82.9,65.6,5.5,8.6,0,95,2,0,0,Job,7.97,Tier 2
STU04798,Avni Trivedi,21,Female,2024,Cybersecurity,43.7,29.6,20.0,30.5,2.0,3.8,2,102,3,0,0,No Job,0.0,Not Placed
STU04799,Sanjay Jain,23,Female,2023,MERN,64.7,64.1,51.6,64.2,6.6,4.7,3,165,0,1,0,Job,5.82,Tier 2
STU04800,Harsh Nair,23,Male,2023,Cybersecurity,40.0,20.0,20.0,26.0,2.2,3.1,0,0,1,0,0,No Job,0.0,Not Placed
STU04801,Tarun Varma,26,Male,2022,Data Science,51.9,36.9,37.7,40.9,3.3,5.0,0,58,0,1,0,No Job,0.0,Not Placed
STU04802,Parth Dubey,19,Male,2022,MERN,49.3,34.5,29.2,36.1,4.3,3.9,5,146,3,0,0,No Job,0.0,Not Placed
STU04803,Harsha Sinha,25,Male,2024,DevOps,80.4,64.8,55.7,64.8,5.5,5.4,1,130,2,1,0,Job,7.36,Tier 2
STU04804,Tushar Pillai,23,Female,2023,Cybersecurity,79.6,82.1,82.8,80.6,6.1,7.1,1,127,0,1,0,Job,8.67,Tier 1
STU04805,Sara Jain,21,Male,2024,MERN,79.0,77.7,67.2,83.6,7.6,6.8,1,153,1,0,0,Internship,1.18,Tier 3
STU04806,Ankita Ghosh,22,Female,2024,MERN,77.0,77.7,69.4,70.2,7.2,5.6,1,115,2,1,0,Job,7.46,Tier 2
STU04807,Harsha Varma,21,Male,2024,MERN,61.4,41.7,26.3,43.8,3.3,4.2,3,101,2,0,0,No Job,0.0,Not Placed
STU04808,Uday Shukla,26,Female,2022,Data Science,59.4,50.4,51.2,54.2,5.0,4.9,0,84,0,0,3,No Job,0.0,Not Placed
STU04809,Ruchi Patel,22,Female,2022,MERN,69.5,60.2,40.2,49.0,5.1,5.8,0,100,1,0,0,No Job,0.0,Not Placed
STU04810,Zara Varma,21,Female,2023,Data Science,54.6,34.2,38.0,29.5,4.2,3.2,1,48,2,0,1,No Job,0.0,Not Placed
